Dziennik,Data,Wpis,Liczba
3M,2021-02-03,nieob. uspraw.,33
3M,2021-02-03,nauka zdalna,10
3M,2021-02-04,nauka zdalna,36
3M,2021-02-05,nauka zdalna,50
3M,2021-02-05,spóźnienie,7
3M,2021-02-08,nieob. uspraw.,38
3M,2021-02-08,nauka zdalna,28
3M,2021-02-09,nauka zdalna,56
3M,2021-02-09,nieob. uspraw.,40
3M,2021-02-10,obecność,42
3M,2021-02-10,nieob. uspraw.,32
3M,2021-02-10,nauka zdalna,10
3M,2021-02-11,nauka zdalna,17
3M,2021-02-11,nieob. uspraw.,46
3M,2021-02-12,nauka zdalna,48
3M,2021-02-15,nauka zdalna,48
3M,2021-02-15,nieob. uspraw.,34
3M,2021-02-16,nauka zdalna,57
3M,2021-02-17,obecność,19
3M,2021-02-17,nauka zdalna,14
3M,2021-02-18,obecność,20
3M,2021-02-18,nauka zdalna,4
3M,2021-02-19,nauka zdalna,31
3M,2021-02-22,nauka zdalna,55
3M,2021-02-23,nauka zdalna,59
3M,2021-02-24,obecność,24
3M,2021-02-24,nieob. uspraw.,57
3M,2021-02-25,obecność,38
3M,2021-02-25,nieob. uspraw.,38
3M,2021-02-25,nauka zdalna,8
3M,2021-02-26,nauka zdalna,45
3M,2021-02-26,nieob. uspraw.,16
3M,2021-03-01,nauka zdalna,42
3M,2021-03-01,nieob. uspraw.,29
3M,2021-03-02,nauka zdalna,56
3M,2021-03-03,obecność,10
3M,2021-03-03,nauka zdalna,2
3M,2021-03-04,obecność,23
3M,2021-03-04,nauka zdalna,4
3M,2021-03-05,nauka zdalna,60
3M,2021-03-08,spóźnienie,2
3M,2021-03-08,nauka zdalna,50
3M,2021-03-09,nauka zdalna,37
3M,2021-03-10,obecność,35
3M,2021-03-10,nauka zdalna,7
3M,2021-03-11,obecność,40
3M,2021-03-11,nauka zdalna,8
3M,2021-03-12,nauka zdalna,14
3M,2021-03-15,nauka zdalna,46
3M,2021-03-16,nauka zdalna,38
3M,2021-03-16,spóźnienie,11
3M,2021-03-16,nieob. uspraw.,31
3M,2021-03-17,obecność,25
3M,2021-03-17,nauka zdalna,5
3M,2021-03-18,nauka zdalna,24
3M,2021-03-19,nauka zdalna,51
3M,2021-03-22,spóźnienie,2
3M,2021-03-22,nieob. uspraw.,34
3M,2021-03-22,nauka zdalna,47
3M,2021-03-23,spóźnienie,3
3M,2021-03-23,nauka zdalna,58
3M,2021-03-24,nauka zdalna,60
3M,2021-03-25,nauka zdalna,42
3M,2021-03-26,nauka zdalna,51
3M,2021-03-29,nauka zdalna,36
3M,2021-03-29,nieob. uspraw.,27
3M,2021-03-29,spóźnienie,7
3M,2021-03-30,nauka zdalna,55
3M,2021-03-30,nieob. uspraw.,29
3M,2021-03-31,nauka zdalna,54
3M,2021-04-07,nauka zdalna,66
3M,2021-04-08,nieobecność,30
3M,2021-04-09,nauka zdalna,44
3M,2021-04-12,nauka zdalna,44
3M,2021-04-12,nieob. uspraw.,27
3M,2021-04-13,nieob. uspraw.,41
3M,2021-04-13,nauka zdalna,50
3M,2021-04-14,nauka zdalna,53
3M,2021-04-15,nauka zdalna,60
3M,2021-04-16,nauka zdalna,50
3M,2021-04-16,nieob. uspraw.,31
3M,2021-04-19,nauka zdalna,37
3M,2021-04-19,spóźnienie,6
3M,2021-04-20,spóźnienie,5
3M,2021-04-20,nauka zdalna,55
3M,2021-04-21,obecność,24
3M,2021-04-22,obecność,24
3M,2021-04-23,nauka zdalna,61
3M,2021-04-23,nieob. uspraw.,6
3M,2021-04-26,spóźnienie,10
3M,2021-04-26,nauka zdalna,43
3M,2021-04-27,nauka zdalna,64
3M,2021-04-28,obecność,28
3M,2021-04-28,nieob. uspraw.,56
3M,2021-04-29,obecność,37
3M,2021-04-30,nauka zdalna,44
3M,2021-04-30,nieob. uspraw.,40
3M,2021-05-07,nauka zdalna,47
3M,2021-05-07,nieobecność,36
3M,2021-05-10,nieob. uspraw.,42
3M,2021-05-10,nauka zdalna,40
3M,2021-05-11,nauka zdalna,54
3M,2021-05-12,obecność,24
3M,2021-05-12,nieob. uspraw.,60
3M,2021-05-13,obecność,30
3M,2021-05-14,nauka zdalna,43
3M,2021-05-17,nieob. uspraw.,31
3M,2021-05-17,obecność,46
3M,2021-05-17,spóźnienie,6
3M,2021-05-18,nieob. uspraw.,35
3M,2021-05-18,obecność,60
3M,2021-05-18,spóźnienie,3
3M,2021-05-19,obecność,36
3M,2021-05-19,nieob. uspraw.,40
3M,2021-05-20,spóźnienie,2
3M,2021-05-20,obecność,59
3M,2021-05-20,nieob. uspraw.,30
3M,2021-05-21,nieob. uspraw.,40
3M,2021-05-24,nieob. uspraw.,24
3M,2021-05-24,nauka zdalna,50
3M,2021-05-25,nauka zdalna,34
3M,2021-05-25,nieob. uspraw.,19
3M,2021-05-26,nauka zdalna,48
3M,2021-05-27,nauka zdalna,30
3M,2021-05-28,nauka zdalna,14
3M,2021-05-31,nieob. uspraw.,21
3M,2021-05-31,obecność,42
3M,2021-06-01,nieob. uspraw.,70
3M,2021-06-02,nieob. uspraw.,50
3M,2021-06-07,nieob. uspraw.,50
3M,2021-06-08,nieob. uspraw.,78
3M,2021-06-09,nieob. uspraw.,68
3M,2021-06-10,nieob. uspraw.,76
3M,2021-06-11,nieob. uspraw.,71
3M,2021-06-14,nieob. uspraw.,51
3M,2021-06-15,nieob. uspraw.,83
3M,2021-06-16,nieob. uspraw.,76
3M,2021-06-17,nieob. uspraw.,91
3M,2021-06-18,nieob. uspraw.,75
3M,2021-06-21,nieob. uspraw.,58
3M,2021-06-23,nieobecność,66
3M,2021-06-24,nieobecność,91
3M,2021-06-25,obecność,60
3M,2020-09-03,spóźnienie,4
3M,2020-09-04,obecność,50
3M,2020-09-10,obecność,61
3M,2020-09-11,nieob. uspraw.,21
3M,2020-09-11,nieobecność,18
3M,2020-09-15,spóźnienie,2
3M,2020-09-17,obecność,39
3M,2020-09-18,spóźnienie,1
3M,2020-09-23,obecność,44
3M,2020-09-24,obecność,43
3M,2020-09-25,obecność,37
3M,2020-10-05,obecność,45
3M,2020-10-06,obecność,54
3M,2020-10-07,obecność,32
3M,2020-10-08,obecność,52
3M,2020-10-12,obecność,35
3M,2020-10-13,obecność,36
3M,2020-10-15,obecność,47
3M,2020-10-16,obecność,48
3M,2020-10-20,nieobecność,3
3M,2020-10-21,nauka zdalna,33
3M,2020-10-26,nieobecność,33
3M,2020-10-26,nauka zdalna,22
3M,2020-10-29,nieobecność,14
3M,2020-11-05,nauka zdalna,48
3M,2020-11-09,spóźnienie,4
3M,2020-11-20,spóźnienie,1
3M,2020-12-11,nieobecność,34
3M,2021-02-05,nieob. uspraw.,27
3M,2021-02-08,spóźnienie,3
3M,2021-02-11,obecność,35
3M,2021-02-16,nieob. uspraw.,40
3M,2021-02-17,nieob. uspraw.,36
3M,2021-02-18,nieob. uspraw.,48
3M,2021-02-19,nieob. uspraw.,27
3M,2021-02-23,spóźnienie,2
3M,2021-02-23,nieob. uspraw.,37
3M,2021-03-03,nieob. uspraw.,60
3M,2021-03-04,nieob. uspraw.,48
3M,2021-03-08,nieob. uspraw.,21
3M,2021-03-11,nieob. uspraw.,36
3M,2021-03-17,nieob. uspraw.,42
3M,2021-03-18,nieob. uspraw.,42
3M,2021-03-19,nieob. uspraw.,18
3M,2021-03-23,nieobecność,3
3M,2021-03-26,nieob. uspraw.,21
3M,2021-04-08,nauka zdalna,54
3M,2021-04-09,spóźnienie,15
3M,2021-04-19,nieob. uspraw.,28
3M,2021-04-22,nieob. uspraw.,60
3M,2021-04-27,spóźnienie,6
3M,2021-04-29,nieob. uspraw.,47
3M,2021-05-10,spóźnienie,2
3M,2021-05-13,nieob. uspraw.,54
3M,2021-06-14,spóźnienie,1
3M,2021-06-21,obecność,12
3M,2021-06-25,nieobecność,24
3M,2020-09-02,nieobecność,46
3M,2020-09-03,nieobecność,50
3M,2020-09-04,nieobecność,15
3M,2020-09-10,spóźnienie,5
3M,2020-09-16,nieobecność,29
3M,2020-09-23,nieobecność,29
3M,2020-09-24,nieobecność,20
3M,2020-09-28,nieob. uspraw.,5
3M,2020-10-09,obecność,63
3M,2020-10-09,spóźnienie,1
3M,2020-10-21,nieobecność,3
3M,2020-10-29,nieob. uspraw.,45
3M,2020-11-02,spóźnienie,3
3M,2020-11-12,nieob. uspraw.,28
3M,2020-11-13,nieob. uspraw.,9
3M,2020-11-13,nieobecność,17
3M,2020-11-17,nieobecność,13
3M,2020-11-24,nieobecność,21
3M,2020-12-01,nieobecność,24
3M,2020-12-01,spóźnienie,7
3M,2020-12-02,nieob. uspraw.,21
3M,2020-12-03,nieob. uspraw.,14
3M,2020-12-04,nieobecność,25
3M,2020-12-04,spóźnienie,13
3M,2020-12-07,nieob. uspraw.,5
3M,2020-12-08,spóźnienie,1
3M,2020-12-09,nieob. uspraw.,14
3M,2020-12-10,nieob. uspraw.,14
3M,2020-12-14,spóźnienie,3
3M,2020-12-16,nieob. uspraw.,18
3M,2020-12-17,nieobecność,55
3M,2020-12-18,nieobecność,24
3M,2020-12-21,nieob. uspraw.,5
3M,2020-12-22,nieob. uspraw.,14
3M,2021-01-19,nieob. uspraw.,29
3M,2021-01-20,nieob. uspraw.,18
3M,2021-01-22,nieob. uspraw.,29
3M,2021-01-27,nieob. uspraw.,30
3M,2021-01-29,nieob. uspraw.,36
3M,2021-02-02,nieob. uspraw.,42
3M,2021-02-04,nieob. uspraw.,61
3M,2021-03-01,spóźnienie,1
3M,2021-03-05,spóźnienie,2
3M,2021-03-05,nieob. uspraw.,22
3M,2021-03-09,nieob. uspraw.,21
3M,2021-03-12,nieob. uspraw.,13
3M,2021-03-15,nieob. uspraw.,25
3M,2021-03-23,nieob. uspraw.,34
3M,2021-03-24,nieob. uspraw.,12
3M,2021-03-25,nieob. uspraw.,24
3M,2021-03-30,spóźnienie,9
3M,2021-03-31,nieob. uspraw.,18
3M,2021-04-09,nieobecność,25
3M,2021-04-20,nieob. uspraw.,26
3M,2021-04-21,nieob. uspraw.,60
3M,2021-04-26,nieob. uspraw.,31
3M,2021-04-27,nieob. uspraw.,28
3M,2021-05-11,nieob. uspraw.,42
3M,2021-05-14,nieob. uspraw.,38
3M,2021-05-14,spóźnienie,3
3M,2021-05-21,obecność,30
3M,2021-05-25,spóźnienie,5
3M,2021-05-27,nieob. uspraw.,54
3M,2021-06-23,obecność,18
3M,2020-09-21,spóźnienie,3
3M,2020-10-05,spóźnienie,8
3M,2020-10-28,nieob. uspraw.,42
3M,2020-10-30,nieobecność,21
3M,2020-11-04,nieobecność,17
3M,2020-11-05,nieobecność,29
3M,2020-11-10,nieob. uspraw.,8
3M,2020-11-18,nieob. uspraw.,12
3M,2020-11-25,nieobecność,24
3M,2020-11-26,nieobecność,42
3M,2020-11-27,spóźnienie,2
3M,2020-12-02,nieobecność,28
3M,2020-12-03,nieobecność,35
3M,2020-12-09,nieobecność,24
3M,2020-12-14,nieobecność,26
3M,2021-01-18,spóźnienie,4
3M,2021-02-22,nieob. uspraw.,18
3M,2021-03-02,nieob. uspraw.,41
3M,2021-03-10,nieob. uspraw.,30
3M,2021-04-07,nieobecność,18
3M,2021-05-19,nieobecność,8
3M,2021-06-01,obecność,14
3M,2021-06-02,obecność,16
3M,2021-06-07,obecność,20
3M,2021-06-14,obecność,18
3M,2021-06-15,spóźnienie,2
3M,2021-06-15,obecność,13
3M,2020-09-15,nieob. uspr. p.s.,12
3M,2020-09-16,nieob. uspraw.,23
3M,2020-09-25,nieobecność,22
3M,2020-09-30,nieob. uspraw.,29
3M,2020-10-08,nieobecność,18
3M,2020-11-23,nieobecność,22
3M,2021-01-19,spóźnienie,10
3M,2021-01-26,spóźnienie,2
3M,2021-02-01,spóźnienie,2
3M,2021-02-04,spóźnienie,1
3M,2021-02-09,spóźnienie,2
3M,2021-02-12,spóźnienie,5
3M,2021-03-02,spóźnienie,1
3M,2021-03-26,spóźnienie,5
3M,2021-04-12,spóźnienie,3
3M,2021-06-09,obecność,15
3M,2021-06-10,obecność,22
3M,2021-06-24,obecność,7
3M,2020-09-08,nieob. uspraw.,32
3M,2020-09-14,nieobecność,18
3M,2020-09-18,nieob. uspraw.,24
3M,2020-09-22,nieob. uspraw.,12
3M,2020-10-01,nieob. uspraw.,22
3M,2020-10-05,nieobecność,8
3M,2020-10-06,nieob. uspr. p.s.,12
3M,2020-10-19,nieobecność,4
3M,2020-10-27,nieobecność,8
3M,2020-12-10,nieobecność,18
3M,2020-12-15,nieob. uspraw.,7
3M,2021-01-18,nieobecność,1
3M,2021-01-25,spóźnienie,3
3M,2021-02-12,nieob. uspraw.,31
3M,2021-02-24,nauka zdalna,3
3M,2021-04-14,nieob. uspraw.,31
3M,2021-04-16,spóźnienie,2
3M,2021-05-07,spóźnienie,1
3M,2020-09-10,nieobecność,18
3M,2020-09-15,nieobecność,28
3M,2020-09-17,nieobecność,22
3M,2020-10-01,spóźnienie,1
3M,2020-10-09,nieobecność,2
3M,2020-10-13,nieobecność,24
3M,2020-10-15,nieobecność,37
3M,2020-10-28,nieobecność,8
3M,2020-11-03,nieobecność,16
3M,2020-11-12,nieobecność,9
3M,2020-11-18,nieobecność,18
3M,2020-11-24,spóźnienie,6
3M,2020-12-07,spóźnienie,1
3M,2020-12-16,nieobecność,24
3M,2021-03-22,nieobecność,1
3M,2021-03-29,nieobecność,14
3M,2021-04-13,spóźnienie,4
3M,2021-04-23,spóźnienie,3
3M,2021-05-26,nieob. uspraw.,36
3M,2021-06-11,obecność,13
3M,2021-06-16,obecność,8
3M,2021-06-18,obecność,9
3M,2020-09-29,nieob. uspraw.,12
3M,2020-10-06,nieobecność,12
3M,2020-12-11,nieob. uspraw.,9
3M,2021-02-02,nieobecność,1
3M,2021-02-19,spóźnienie,3
3M,2021-04-13,nieobecność,3
3M,2020-09-07,nieob. uspraw.,5
3M,2020-09-21,nieobecność,14
3M,2020-09-23,nieob. uspr. p.s.,4
3M,2020-10-05,nieob. uspr. p.s.,4
3M,2020-10-13,nieob. uspr. p.s.,12
3M,2020-10-16,nieobecność,20
3M,2020-11-02,nieob. uspraw.,10
3M,2020-11-03,nieob. uspraw.,10
3M,2020-11-04,nieob. uspraw.,14
3M,2020-11-09,nieob. uspraw.,5
3M,2021-03-09,spóźnienie,1
3M,2021-03-19,spóźnienie,5
3M,2021-04-15,nieob. uspraw.,12
3M,2021-05-17,nauka zdalna,1
3M,2021-05-31,spóźnienie,2
3M,2020-12-08,nieob. uspr. p.s.,6
3M,2021-06-08,obecność,20
3M,2021-06-17,obecność,7
3M,2020-09-08,spóźnienie,2
3M,2020-09-18,nieobecność,18
3M,2020-10-12,nieobecność,10
3M,2020-11-16,spóźnienie,1
3M,2020-11-19,spóźnienie,1
3M,2021-02-15,spóźnienie,2
3M,2021-02-22,spóźnienie,1
3M,2020-10-07,nieobecność,16
3M,2021-02-16,spóźnienie,1
3M,2021-02-17,nieobecność,15
3M,2021-02-18,nieobecność,12
3M,2021-03-09,nieobecność,11
3M,2021-03-15,nieobecność,13
3M,2021-03-16,nieobecność,18
3M,2021-03-18,nieobecność,18
3M,2021-03-19,nieobecność,10
3M,2021-03-25,nieobecność,18
3M,2021-04-12,nieobecność,10
3M,2021-04-19,nieobecność,13
3M,2021-05-25,nieobecność,12
3M,2021-06-02,nieobecność,18
3M,2020-09-29,nieobecność,2
3M,2021-01-20,nieobecność,12
3M,2021-02-19,nieobecność,9
3M,2021-02-22,nieobecność,10
3M,2021-02-26,nieobecność,9
3M,2021-03-01,nieobecność,12
3M,2021-03-03,nieobecność,12
3M,2021-03-04,nieobecność,9
3M,2021-03-08,nieobecność,11
3M,2021-03-10,nieobecność,12
3M,2021-03-12,obecność,1
3M,2021-03-17,nieobecność,12
3M,2021-03-24,nieobecność,12
3M,2021-03-26,nieobecność,7
3M,2021-03-31,nieobecność,12
3M,2021-04-15,nieobecność,12
3M,2021-04-20,nieobecność,12
3M,2021-05-11,spóźnienie,2
3M,2021-05-24,nieobecność,10
3M,2021-06-01,nieobecność,14
3M,2020-11-06,nieob. uspraw.,6
3M,2021-02-08,nieobecność,1
3M,2021-03-30,nieobecność,5
3M,2021-04-16,nieobecność,1
3M,2021-05-20,nieobecność,7
3M,2021-05-31,nieobecność,5
3M,2021-06-09,spóźnienie,1
1M,2020-09-01,obecność,105
1M,2020-09-02,obecność,72
1M,2020-09-03,obecność,91
1M,2020-09-04,obecność,112
1M,2020-09-07,nieob. uspraw.,6
1M,2020-09-08,obecność,84
1M,2020-09-09,obecność,69
1M,2020-09-10,obecność,111
1M,2020-09-11,obecność,90
1M,2020-09-14,nieob. uspraw.,12
1M,2020-09-15,nieob. uspraw.,12
1M,2020-09-16,nieob. uspraw.,10
1M,2020-09-17,nieob. uspraw.,21
1M,2020-09-18,nieob. uspraw.,21
1M,2020-09-21,obecność,78
1M,2020-09-22,obecność,89
1M,2020-09-23,obecność,60
1M,2020-09-24,obecność,90
1M,2020-09-25,obecność,113
1M,2020-09-28,nieob. uspraw.,12
1M,2020-09-29,nieob. uspraw.,12
1M,2020-09-30,nieobecność,14
1M,2020-10-01,nieobecność,24
1M,2020-10-02,nieobecność,24
1M,2020-10-05,obecność,48
1M,2020-10-06,obecność,73
1M,2020-10-07,obecność,64
1M,2020-10-08,obecność,87
1M,2020-10-09,obecność,67
1M,2020-10-09,zwolniony,5
1M,2020-10-12,nieob. uspraw.,6
1M,2020-10-13,nieob. uspraw.,7
1M,2020-10-15,nieob. uspraw.,12
1M,2020-10-16,obecność,120
1M,2020-10-19,nauka zdalna,51
1M,2020-10-19,nieobecność,30
1M,2020-10-20,nieobecność,36
1M,2020-10-20,nauka zdalna,60
1M,2020-10-21,nauka zdalna,50
1M,2020-10-21,nieobecność,24
1M,2020-10-22,obecność,5
1M,2020-10-22,nauka zdalna,79
1M,2020-10-23,nieobecność,41
1M,2020-10-23,nauka zdalna,64
1M,2020-10-26,nauka zdalna,76
1M,2020-10-27,nieob. uspraw.,1
1M,2020-10-27,nauka zdalna,69
1M,2020-10-28,nieob. uspraw.,2
1M,2020-10-28,nauka zdalna,59
1M,2020-10-29,nieob. uspraw.,4
1M,2020-10-29,nauka zdalna,62
1M,2020-10-30,nieob. uspraw.,8
1M,2020-11-02,nieob. uspraw.,2
1M,2020-11-02,nauka zdalna,46
1M,2020-11-03,nieob. uspraw.,2
1M,2020-11-03,nauka zdalna,73
1M,2020-11-04,nieobecność,17
1M,2020-11-04,nieob. uspraw.,2
1M,2020-11-04,nauka zdalna,56
1M,2020-11-05,nieob. uspraw.,8
1M,2020-11-05,nauka zdalna,67
1M,2020-11-06,nieobecność,35
1M,2020-11-06,nauka zdalna,80
1M,2020-11-09,nieob. uspraw.,1
1M,2020-11-09,nauka zdalna,82
1M,2020-11-10,nieob. uspraw.,9
1M,2020-11-12,nauka zdalna,73
1M,2020-11-12,nieob. uspraw.,3
1M,2020-11-13,nauka zdalna,85
1M,2020-11-16,nieob. uspraw.,7
1M,2020-11-16,nauka zdalna,61
1M,2020-11-17,nauka zdalna,93
1M,2020-11-18,nieob. uspraw.,2
1M,2020-11-18,nauka zdalna,53
1M,2020-11-19,nauka zdalna,81
1M,2020-11-20,nauka zdalna,99
1M,2020-11-20,nieobecność,21
1M,2020-11-23,nieobecność,13
1M,2020-11-23,nauka zdalna,70
1M,2020-11-24,nieob. uspraw.,6
1M,2020-11-25,nieob. uspraw.,3
1M,2020-11-25,nauka zdalna,59
1M,2020-11-26,nauka zdalna,82
1M,2020-11-26,nieobecność,22
1M,2020-11-27,nauka zdalna,98
1M,2020-11-30,nieobecność,17
1M,2020-11-30,nauka zdalna,40
1M,2020-12-01,nauka zdalna,78
1M,2020-12-02,nauka zdalna,61
1M,2020-12-03,nauka zdalna,70
1M,2020-12-04,nauka zdalna,82
1M,2020-12-04,nieobecność,22
1M,2020-12-07,nauka zdalna,68
1M,2020-12-08,nauka zdalna,62
1M,2020-12-08,nieobecność,28
1M,2020-12-09,nieobecność,8
1M,2020-12-09,nauka zdalna,67
1M,2020-12-10,nauka zdalna,87
1M,2020-12-11,nieobecność,20
1M,2020-12-11,nauka zdalna,99
1M,2020-12-14,nieobecność,20
1M,2020-12-14,nauka zdalna,70
1M,2020-12-15,nauka zdalna,77
1M,2020-12-15,nieobecność,13
1M,2020-12-16,nieobecność,11
1M,2020-12-16,nauka zdalna,64
1M,2020-12-17,nieobecność,33
1M,2020-12-17,nauka zdalna,71
1M,2020-12-18,nauka zdalna,74
1M,2020-12-18,nieobecność,46
1M,2020-12-21,nieobecność,20
1M,2020-12-21,nauka zdalna,70
1M,2020-12-22,nauka zdalna,62
1M,2021-01-18,nieob. uspraw.,6
1M,2021-01-19,nieob. uspraw.,6
1M,2021-01-20,nieob. uspraw.,5
1M,2021-01-21,nieob. uspraw.,8
1M,2021-01-22,nieob. uspraw.,8
1M,2021-01-25,nieob. uspraw.,7
1M,2021-01-26,nieob. uspraw.,6
1M,2021-01-27,nieob. uspraw.,5
1M,2021-01-28,nieobecność,13
1M,2021-01-28,nauka zdalna,92
1M,2021-01-29,nieobecność,33
1M,2021-01-29,nauka zdalna,81
1M,2021-02-01,nieobecność,5
1M,2021-02-01,nauka zdalna,70
1M,2021-02-02,nauka zdalna,30
1M,2021-02-02,nieobecność,20
1M,2021-02-03,nauka zdalna,79
1M,2021-02-04,nieobecność,16
1M,2021-02-04,nauka zdalna,81
1M,2021-02-05,nauka zdalna,111
1M,2021-02-05,nieobecność,9
1M,2021-02-08,nieobecność,12
1M,2021-02-09,nieob. uspraw.,6
1M,2021-02-10,nauka zdalna,74
1M,2021-02-10,nieob. uspraw.,2
1M,2021-02-11,nieobecność,13
1M,2021-02-11,nauka zdalna,91
1M,2021-02-12,nieobecność,15
1M,2021-02-15,nieob. uspraw.,4
1M,2021-02-15,nauka zdalna,69
1M,2021-02-16,nieob. uspraw.,16
1M,2021-02-17,nieobecność,15
1M,2021-02-18,nieob. uspraw.,7
1M,2021-02-19,nauka zdalna,40
1M,2021-02-19,nieob. uspraw.,2
1M,2021-02-19,obecność,26
1M,2021-02-22,nieob. uspraw.,3
1M,2021-02-22,nauka zdalna,71
1M,2021-02-23,nieobecność,16
1M,2021-02-24,nieob. uspraw.,6
1M,2021-02-25,nieob. uspraw.,2
1M,2021-02-25,nauka zdalna,91
1M,2021-02-26,nauka zdalna,33
1M,2021-02-26,nieob. uspraw.,8
1M,2021-02-26,obecność,22
1M,2021-03-01,nauka zdalna,79
1M,2021-03-02,nieobecność,17
1M,2021-03-03,nauka zdalna,99
1M,2021-03-04,nauka zdalna,77
1M,2021-03-05,nauka zdalna,43
1M,2021-03-08,nauka zdalna,77
1M,2021-03-09,nieobecność,16
1M,2021-03-10,nauka zdalna,97
1M,2021-03-11,nieob. uspraw.,1
1M,2021-03-11,nauka zdalna,54
1M,2021-03-11,,15
1M,2021-03-12,nauka zdalna,71
1M,2021-03-15,nauka zdalna,81
1M,2021-03-15,nieob. uspraw.,8
1M,2021-03-16,obecność,88
1M,2021-03-17,nauka zdalna,83
1M,2021-03-18,nauka zdalna,78
1M,2021-03-18,spóźn. uspr.,2
1M,2021-03-19,nauka zdalna,40
1M,2021-03-19,obecność,20
1M,2021-03-22,nieob. uspraw.,3
1M,2021-03-22,nauka zdalna,67
1M,2021-03-23,nauka zdalna,88
1M,2021-03-24,nieobecność,13
1M,2021-03-24,nauka zdalna,74
1M,2021-03-25,nieobecność,16
1M,2021-03-25,nauka zdalna,89
1M,2021-03-26,nieobecność,24
1M,2021-03-26,nauka zdalna,49
1M,2021-03-29,nieobecność,26
1M,2021-03-29,nauka zdalna,64
1M,2021-03-30,nieobecność,48
1M,2021-03-31,nauka zdalna,73
1M,2021-03-31,nieobecność,12
1M,2021-04-07,nieobecność,19
1M,2021-04-08,nieobecność,22
1M,2021-04-08,nauka zdalna,83
1M,2021-04-09,nauka zdalna,52
1M,2021-04-12,nieobecność,24
1M,2021-04-13,nauka zdalna,72
1M,2021-04-14,nieobecność,15
1M,2021-04-15,nauka zdalna,81
1M,2021-04-16,nieobecność,12
1M,2021-04-19,nauka zdalna,64
1M,2021-04-20,nieobecność,40
1M,2021-04-21,nieobecność,16
1M,2021-04-21,spóźnienie,1
1M,2021-04-21,nauka zdalna,73
1M,2021-04-22,nieobecność,25
1M,2021-04-23,nauka zdalna,63
1M,2021-04-26,nieobecność,15
1M,2021-04-26,nauka zdalna,75
1M,2021-04-27,nieobecność,32
1M,2021-04-28,nauka zdalna,68
1M,2021-04-29,nieobecność,32
1M,2021-04-29,nauka zdalna,69
1M,2021-04-30,nauka zdalna,59
1M,2021-04-30,nieobecność,16
1M,2021-05-07,nieobecność,30
1M,2021-05-10,nieobecność,23
1M,2021-05-10,nauka zdalna,68
1M,2021-05-11,nieobecność,40
1M,2021-05-12,nieobecność,22
1M,2021-05-12,nauka zdalna,62
1M,2021-05-13,nieobecność,16
1M,2021-05-13,nauka zdalna,53
1M,2021-05-14,nauka zdalna,78
1M,2021-05-17,nieob. uspraw.,15
1M,2021-05-18,nieob. uspraw.,7
1M,2021-05-18,nauka zdalna,5
1M,2021-05-19,nieob. uspraw.,12
1M,2021-05-20,nieob. uspraw.,15
1M,2021-05-21,nieob. uspraw.,16
1M,2021-05-24,nieobecność,18
1M,2021-05-24,nauka zdalna,51
1M,2021-05-25,nauka zdalna,11
1M,2021-05-25,,60
1M,2021-05-26,nieobecność,18
1M,2021-05-26,spóźnienie,2
1M,2021-05-26,nauka zdalna,64
1M,2021-05-27,nieobecność,18
1M,2021-05-27,,15
1M,2021-05-27,nauka zdalna,57
1M,2021-05-28,nieobecność,14
1M,2021-05-28,nauka zdalna,30
1M,2021-05-31,nieobecność,15
1M,2021-06-01,nieobecność,24
1M,2021-06-02,nieobecność,30
1M,2021-06-07,nieob. uspraw.,13
1M,2021-06-08,nieob. uspraw.,6
1M,2021-06-09,obecność,52
1M,2021-06-10,obecność,52
1M,2021-06-11,obecność,67
1M,2021-06-14,nieobecność,50
1M,2021-06-15,nieobecność,52
1M,2021-06-16,nieobecność,39
1M,2021-06-17,obecność,9
1M,2021-06-17,nieobecność,89
1M,2021-06-18,nieobecność,96
1M,2021-06-21,nieobecność,84
1M,2021-06-23,nieobecność,72
1M,2021-06-24,nieobecność,84
1M,2021-06-24,obecność,21
1M,2021-06-25,nieobecność,16
1M,2020-09-07,obecność,72
1M,2020-09-14,obecność,78
1M,2020-09-15,obecność,72
1M,2020-09-16,obecność,48
1M,2020-09-17,obecność,89
1M,2020-09-18,obecność,84
1M,2020-09-28,obecność,65
1M,2020-09-29,obecność,66
1M,2020-09-30,obecność,38
1M,2020-10-01,obecność,64
1M,2020-10-02,obecność,95
1M,2020-10-12,obecność,67
1M,2020-10-13,obecność,80
1M,2020-10-15,obecność,52
1M,2020-10-30,nauka zdalna,69
1M,2020-11-03,nieobecność,30
1M,2020-11-05,nieobecność,30
1M,2020-11-10,nauka zdalna,85
1M,2020-11-24,nauka zdalna,75
1M,2021-01-18,nauka zdalna,66
1M,2021-01-19,nauka zdalna,69
1M,2021-01-20,nauka zdalna,62
1M,2021-01-21,nauka zdalna,75
1M,2021-01-22,nauka zdalna,85
1M,2021-01-25,nauka zdalna,65
1M,2021-01-26,nauka zdalna,60
1M,2021-01-27,nauka zdalna,60
1M,2021-02-02,obecność,40
1M,2021-02-08,nauka zdalna,61
1M,2021-02-09,nauka zdalna,10
1M,2021-02-09,obecność,50
1M,2021-02-12,nauka zdalna,104
1M,2021-02-16,obecność,88
1M,2021-02-17,nauka zdalna,75
1M,2021-02-18,nauka zdalna,75
1M,2021-02-23,obecność,104
1M,2021-02-24,nauka zdalna,74
1M,2021-03-02,obecność,96
1M,2021-03-08,nieob. uspraw.,1
1M,2021-03-09,obecność,104
